0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 230400.000 0.000 230400.000
0.000 345600.000 115200.000 0.000 460800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 345600.000 345600.000 0.000 691200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 345600.000 345600.000 0.000 691200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 345600.000 345600.000 0.000 691200.000
0.000 0.000 1728000.000 0.000 1728000.000
0.000 0.000 1958400.000 0.000 1958400.000
0.000 0.000 1958400.000 0.000 1958400.000
0.000 0.000 1958400.000 0.000 1958400.000
0.000 0.000 1843200.000 0.000 1843200.000
0.000 0.000 2073600.000 0.000 2073600.000
0.000 0.000 1843200.000 0.000 1843200.000
0.000 0.000 2073600.000 0.000 2073600.000
0.000 0.000 1843200.000 0.000 1843200.000
0.000 115200.000 1958400.000 0.000 2073600.000
0.000 345600.000 1382400.000 0.000 1728000.000
0.000 0.000 2073600.000 0.000 2073600.000
0.000 0.000 2764800.000 0.000 2764800.000
0.000 0.000 2995200.000 0.000 2995200.000
0.000 0.000 2880000.000 0.000 2880000.000
0.000 0.000 2995200.000 0.000 2995200.000
0.000 0.000 2880000.000 0.000 2880000.000
0.000 0.000 2995200.000 0.000 2995200.000
0.000 0.000 2880000.000 0.000 2880000.000
0.000 0.000 2995200.000 0.000 2995200.000
0.000 1497600.000 460800.000 0.000 1958400.000
0.000 2649600.000 0.000 0.000 2649600.000
0.000 3916800.000 0.000 0.000 3916800.000
0.000 4723200.000 0.000 0.000 4723200.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4723200.000 0.000 0.000 4723200.000
0.000 1267200.000 0.000 0.000 1267200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
2649600.000 0.000 0.000 115200.000 2764800.000
3225600.000 0.000 0.000 0.000 3225600.000
3225600.000 0.000 0.000 0.000 3225600.000
2649600.000 115200.000 0.000 0.000 2764800.000
3110400.000 0.000 0.000 0.000 3110400.000
3456000.000 0.000 0.000 0.000 3456000.000
3456000.000 0.000 0.000 0.000 3456000.000
3340800.000 0.000 0.000 0.000 3340800.000
3456000.000 0.000 0.000 0.000 3456000.000
3456000.000 0.000 0.000 0.000 3456000.000
3340800.000 0.000 0.000 0.000 3340800.000
3456000.000 0.000 0.000 0.000 3456000.000
3456000.000 0.000 0.000 0.000 3456000.000
806400.000 0.000 230400.000 0.000 1036800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
1958400.000 0.000 230400.000 0.000 2188800.000
3340800.000 0.000 0.000 0.000 3340800.000
3456000.000 0.000 0.000 0.000 3456000.000
3340800.000 0.000 0.000 0.000 3340800.000
3456000.000 0.000 0.000 0.000 3456000.000
3456000.000 0.000 0.000 0.000 3456000.000
3456000.000 0.000 0.000 0.000 3456000.000
3110400.000 0.000 0.000 0.000 3110400.000
3686400.000 0.000 0.000 0.000 3686400.000
3801600.000 0.000 0.000 0.000 3801600.000
1843200.000 345600.000 0.000 0.000 2188800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
1036800.000 230400.000 0.000 0.000 1267200.000
4608000.000 0.000 0.000 0.000 4608000.000
4838400.000 0.000 0.000 0.000 4838400.000
4838400.000 0.000 0.000 0.000 4838400.000
4723200.000 0.000 0.000 0.000 4723200.000
4838400.000 0.000 0.000 0.000 4838400.000
4838400.000 0.000 0.000 0.000 4838400.000
4838400.000 0.000 0.000 0.000 4838400.000
4838400.000 0.000 0.000 0.000 4838400.000
4838400.000 0.000 0.000 0.000 4838400.000
2880000.000 230400.000 0.000 0.000 3110400.000
0.000 3571200.000 0.000 0.000 3571200.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4723200.000 0.000 0.000 4723200.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 4838400.000 0.000 0.000 4838400.000
0.000 3456000.000 0.000 0.000 3456000.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 3110400.000 3110400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 115200.000 0.000 4032000.000 4147200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
576000.000 0.000 0.000 115200.000 691200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 1036800.000 0.000 1036800.000
115200.000 0.000 0.000 0.000 115200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 115200.000 0.000 0.000 115200.000
230400.000 460800.000 230400.000 0.000 921600.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 806400.000 806400.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 2304000.000 2304000.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 1612800.000 1612800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 2188800.000 2188800.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4723200.000 4723200.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4838400.000 4838400.000
0.000 0.000 0.000 4492800.000 4492800.000
0.000 0.000 0.000 3916800.000 3916800.000
0.000 0.000 0.000 3340800.000 3340800.000
0.000 0.000 0.000 4262400.000 4262400.000
0.000 115200.000 0.000 1497600.000 1612800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 230400.000 0.000 230400.000 460800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 230400.000 0.000 230400.000 460800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 115200.000 0.000 115200.000 230400.000
0.000 115200.000 0.000 115200.000 230400.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 230400.000 0.000 230400.000 460800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 230400.000 0.000 230400.000 460800.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 806400.000 0.000 230400.000 1036800.000
0.000 1843200.000 0.000 460800.000 2304000.000
0.000 3110400.000 0.000 576000.000 3686400.000
0.000 2188800.000 0.000 345600.000 2534400.000
0.000 0.000 0.000 345600.000 345600.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 345600.000 345600.000
0.000 0.000 0.000 345600.000 345600.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 691200.000 0.000 230400.000 921600.000
0.000 1382400.000 0.000 230400.000 1612800.000
0.000 1267200.000 0.000 115200.000 1382400.000
0.000 1612800.000 0.000 230400.000 1843200.000
0.000 1728000.000 0.000 230400.000 1958400.000
0.000 1728000.000 0.000 230400.000 1958400.000
230400.000 115200.000 230400.000 0.000 576000.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 576000.000 576000.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 230400.000 230400.000
115200.000 691200.000 115200.000 115200.000 1036800.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
115200.000 115200.000 115200.000 115200.000 460800.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
115200.000 115200.000 115200.000 115200.000 460800.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
115200.000 0.000 115200.000 115200.000 345600.000
0.000 230400.000 115200.000 115200.000 460800.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 115200.000 115200.000
115200.000 3456000.000 115200.000 115200.000 3801600.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 460800.000 460800.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
230400.000 460800.000 691200.000 115200.000 1497600.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 460800.000 460800.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 115200.000 115200.000
0.000 0.000 0.000 230400.000 230400.000
0.000 0.000 0.000 115200.000 115200.000
